ConceptId,ProviderId,DataCenter,VersionId,MetadataFormat
C1214585888-SCIOPS,SCIOPS,RI/DEM/DFW,Not provided,dif
C1214593784-SCIOPS,SCIOPS,DOI/USGS/SESC/SOFIA,Not provided,dif
C1214600538-SCIOPS,SCIOPS,NASA/GSFC/EOS/ESDIS,Not provided,dif
C1214602257-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214598549-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214595427-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214587224-SCIOPS,SCIOPS,CN/NADC,Not provided,dif
C1214594680-SCIOPS,SCIOPS,UK/NERC/BAS/PDC,Not provided,dif
C1214621807-SCIOPS,SCIOPS,CA/NRCAN/CTIS,Not provided,dif
C1214586906-SCIOPS,SCIOPS,UNEP/DEWA,Not provided,dif
C1214607478-SCIOPS,SCIOPS,USDA/ARS/LARRL,Not provided,dif
C1214585556-SCIOPS,SCIOPS,SCRIPPS/GEOSCI,Not provided,dif
C1214622396-SCIOPS,SCIOPS,CA/DFO/STATS,Not provided,dif
C1214622309-SCIOPS,SCIOPS,UNE-L/ANDRILL,Not provided,dif
C1214615507-SCIOPS,SCIOPS,DOI/USGS/PUBS/ER/PW/OFS,Not provided,dif
C1214154802-SCIOPS,SCIOPS,LTER/KNZ,Not provided,dif
C1214615189-SCIOPS,SCIOPS,CL/INACH/CENDA,Not provided,dif
C1214595106-SCIOPS,SCIOPS,NY/DH/WC,Not provided,dif
C1214611961-SCIOPS,SCIOPS,COLUMBIA/LDEO,Not provided,dif
C1214603423-SCIOPS,SCIOPS,NASA/GSFC/SED/ESD/HBSL/BSB/FED,Not provided,dif
C1214610607-SCIOPS,SCIOPS,COLUMBIA/LDEO/IRI/CDL,Not provided,dif
C1214587299-SCIOPS,SCIOPS,DOI/USGS/PUBS/ER/PW/OFS,Not provided,dif
C1214611862-SCIOPS,SCIOPS,UN/CARTO,Not provided,dif
C1214110952-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1221435488-SCIOPS,SCIOPS,UK/AFSNI/AESD,Not provided,dif
C1214421566-SCIOPS,SCIOPS,DOC/NOAA/NOS/CSC,Not provided,dif
C1214621548-SCIOPS,SCIOPS,CA/DFO/IML,Not provided,dif
C1214613086-SCIOPS,SCIOPS,OR-STATE/IPPC,Not provided,dif
C1214056423-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214602145-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214610843-SCIOPS,SCIOPS,CA/NFLD/FRA/FB,Not provided,dif
C1214615149-SCIOPS,SCIOPS,JP/CC/AFFR,Not provided,dif
C1214605575-SCIOPS,SCIOPS,JGOFS/US_JGOFS,Not provided,dif
C1214591188-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214611800-SCIOPS,SCIOPS,UN/CARTO,Not provided,dif
C1214591324-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214155083-SCIOPS,SCIOPS,LTER/GCE,Not provided,dif
C1214610742-SCIOPS,SCIOPS,DOI/MMS/GOMR,Not provided,dif
C1214590033-SCIOPS,SCIOPS,SUNYSB/SOMAS,Not provided,dif
C1214608264-SCIOPS,SCIOPS,JP/JODC,Not provided,dif
C1214608028-SCIOPS,SCIOPS,UMD/GLCF,Not provided,dif
C1214608138-SCIOPS,SCIOPS,UWA/ATMOS/JISAO,Not provided,dif
C1360017659-SCIOPS,SCIOPS,DOC/NOAA/NESDIS/NCDC,Not provided,dif
C1214425089-SCIOPS,SCIOPS,DOC/NOAA/OAR/AOML,Not provided,dif
C1214586465-SCIOPS,SCIOPS,IOBIS/OBIS-SEAMAP,Not provided,dif
C1214055022-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214586043-SCIOPS,SCIOPS,DOI/USGS/PUBS/ER/PW/OFS,Not provided,dif
C1406956968-SCIOPS,SCIOPS,NSIDC_AGDC,1,dif
C1214597072-SCIOPS,SCIOPS,UU/PHYS-ASTR/IMAU,Not provided,dif
C1214603683-SCIOPS,SCIOPS,UN/FAO/FAOSTAT,Not provided,dif
C1214608880-SCIOPS,SCIOPS,UNESCO/IHP,Not provided,dif
C1214611086-SCIOPS,SCIOPS,UNEP/GRID-KUWAIT,Not provided,dif
C1214607119-SCIOPS,SCIOPS,USDA/FS/NCRS,Not provided,dif
C1214608363-SCIOPS,SCIOPS,AGI,Not provided,dif
C1214598536-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214584265-SCIOPS,SCIOPS,NASA/GSFC/SED/ESD/LA/ACDB,Not provided,dif
C1214603894-SCIOPS,SCIOPS,DOI/USGS/FORT,Not provided,dif
C1214612290-SCIOPS,SCIOPS,DOI/USFWS/NER/CSDS,Not provided,dif
C1214610645-SCIOPS,SCIOPS,CA/NS/SNSMR/RIMS/NSGC,Not provided,dif
C1214598684-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214611664-SCIOPS,SCIOPS,LCPO,Not provided,dif
C1214599890-SCIOPS,SCIOPS,UN/ESA/POPULATION,Not provided,dif
C1214622211-SCIOPS,SCIOPS,ES/CPE/CNDA,Not provided,dif
C1214377494-SCIOPS,SCIOPS,DOC/NOAA/OAR/ESRL/GMD,Not provided,dif
C1214602217-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214615570-SCIOPS,SCIOPS,CA/STATSCAN/AS/QU,Not provided,dif
C1214612463-SCIOPS,SCIOPS,DOI/USGS/GD/PUBS/WR/GEOPUBS,1.0,dif
C1214594556-SCIOPS,SCIOPS,UK/NERC/BAS/PDC,Not provided,dif
C1214605315-SCIOPS,SCIOPS,COLUMBIA/LDEO/MGDS,Not provided,dif
C1214586083-SCIOPS,SCIOPS,BE/VLIZ,1,dif
C1214613826-SCIOPS,SCIOPS,OPL,3rd Edition,dif
C1362244466-SCIOPS,SCIOPS,USAP/DCC,Not provided,dif
C1214591052-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214594273-SCIOPS,SCIOPS,COLUMBIA/LDEO/MGDS,Not provided,dif
C1214600279-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214606989-SCIOPS,SCIOPS,NASA/GSFC/SED/ESD/GISS,Not provided,dif
C1214106148-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214597924-SCIOPS,SCIOPS,CN/FENGYUN,Not provided,dif
C1214600280-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214584883-SCIOPS,SCIOPS,"WDC/METEOROLOGY, OBNINSK",Not provided,dif
C1214421775-SCIOPS,SCIOPS,DOC/NOAA/NOS/CSC,Not provided,dif
C1214610472-SCIOPS,SCIOPS,JP/MEXT/NIPR,Not provided,dif
C1214586786-SCIOPS,SCIOPS,DOE/ORNL/ESD/CDIAC,Not provided,dif
C1214612029-SCIOPS,SCIOPS,COLUMBIA/LDEO,Not provided,dif
C1214612511-SCIOPS,SCIOPS,DOI/USGS/CMG/WHSC,Not provided,dif
C1214612289-SCIOPS,SCIOPS,DOI/USFWS/NER/CSDS,Not provided,dif
C1214603559-SCIOPS,SCIOPS,UC-BERKELEY/MVZ,Not provided,dif
C1214594345-SCIOPS,SCIOPS,AU/AIMS,Not provided,dif
C1214589855-SCIOPS,SCIOPS,IOBIS/OBIS-SEAMAP,Not provided,dif
C1214421171-SCIOPS,SCIOPS,DOC/NOAA/NOS/CSC,Not provided,dif
C1274729945-SCIOPS,SCIOPS,USAP/DCC,Not provided,dif
C1214621450-SCIOPS,SCIOPS,NASA/GSFC/SED/ESD/GMAO,Not provided,dif
C1214615459-SCIOPS,SCIOPS,CA/NRCAN/ESS/GSC/STS,Not provided,dif
C1214610977-SCIOPS,SCIOPS,UNEP/ROAP,Not provided,dif
C1214055367-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214607984-SCIOPS,SCIOPS,UMD/GLCF,Not provided,dif
C1214422251-SCIOPS,SCIOPS,DOC/NOAA/NOS/NCCOS/CSCOR,Not provided,dif
C1214600389-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214614216-SCIOPS,SCIOPS,UAK-F/SALMON,Not provided,dif
C1214621340-SCIOPS,SCIOPS,EPA/OW/OWOW/MAWQ,Not provided,dif
C1214610409-SCIOPS,SCIOPS,USDA/ERS,Not provided,dif
C1214601656-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214612573-SCIOPS,SCIOPS,DOI/USGS/GD/PUBS/CR,1.0,dif
C1214604592-SCIOPS,SCIOPS,USAP/DCC,Not provided,dif
C1214584535-SCIOPS,SCIOPS,UCAR/NCAR/EOL/RDP,Not provided,dif
C1214608943-SCIOPS,SCIOPS,CA/NRCAN/CTIS,Not provided,dif
C1214593982-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214587002-SCIOPS,SCIOPS,UNEP/DEWA,Not provided,dif
C1214615385-SCIOPS,SCIOPS,CA/DFO/CHS,Not provided,dif
C1214586155-SCIOPS,SCIOPS,EPA/OW/OWOW/OCE/NEP,Not provided,dif
C1214591337-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214606815-SCIOPS,SCIOPS,USDA/ARS/BARC/ANRI,Not provided,dif
C1214590118-SCIOPS,SCIOPS,IOBIS/OBIS-AUSTRALIA,Not provided,dif
C1214611653-SCIOPS,SCIOPS,MSU/CGCEO/TRFIC,Not provided,dif
C1214603276-SCIOPS,SCIOPS,UN/FAO/FAOSTAT,Not provided,dif
C1214607775-SCIOPS,SCIOPS,USDA/ERS,Not provided,dif
C1214590873-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1407192330-SCIOPS,SCIOPS,NSIDC_AGDC,1,dif
C1214601977-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214602158-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214611763-SCIOPS,SCIOPS,DOI/USGS/ASC/GEOG/AGDC,Not provided,dif
C1214612300-SCIOPS,SCIOPS,AGI,Not provided,dif
C1214595182-SCIOPS,SCIOPS,JP/MEXT/NIPR,Not provided,dif
C1214597429-SCIOPS,SCIOPS,UNEP/DEWA,Not provided,dif
C1214054979-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1360018595-SCIOPS,SCIOPS,DOC/NOAA/NESDIS/NCDC,Not provided,dif
C1214600204-SCIOPS,SCIOPS,IPCC,Not provided,dif
C1214591856-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214608930-SCIOPS,SCIOPS,DOE/BNL/FACE,Not provided,dif
C1214608237-SCIOPS,SCIOPS,UHI/SOEST/OCEAN/SAT-LAB,Not provided,dif
C1214603744-SCIOPS,SCIOPS,UN/FAO/FAOSTAT,Not provided,dif
C1214586106-SCIOPS,SCIOPS,BE/VLIZ,1.20,dif
C1214612201-SCIOPS,SCIOPS,USDA/ERS/ESS,Not provided,dif
C1394422296-SCIOPS,SCIOPS,USAP-DC,Not provided,dif
C1214136099-SCIOPS,SCIOPS,DHHS/NIH/NLM/NCBI/GB,Not provided,dif
C1214603214-SCIOPS,SCIOPS,UC-BERKELEY/CNR/ESPM,Not provided,dif
C1214053451-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214607366-SCIOPS,SCIOPS,USDA/FS/SRS,Not provided,dif
C1214599791-SCIOPS,SCIOPS,DOT/BTS,Not provided,dif
C1214137784-SCIOPS,SCIOPS,DHHS/NIH/NLM/NCBI/GB,Not provided,dif
C1214598820-SCIOPS,SCIOPS,NSIDC_AGDC,Not provided,dif
C1214597962-SCIOPS,SCIOPS,CN/FENGYUN,Not provided,dif
C1214591335-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214595762-SCIOPS,SCIOPS,IOBIS,Not provided,dif
C1214613246-SCIOPS,SCIOPS,DOI/USGS/GD/GCRP/PUBS,Not provided,dif
C1214589992-SCIOPS,SCIOPS,HC/GEOL,Not provided,dif
C1214154792-SCIOPS,SCIOPS,LTER/KNZ,Not provided,dif
C1214426480-SCIOPS,SCIOPS,DOC/NOAA/OAR/ARL,Not provided,dif
C1214606880-SCIOPS,SCIOPS,VATECH/PPWS,Not provided,dif
C1214589905-SCIOPS,SCIOPS,UK/NERC/BODC,Not provided,dif
C1360017525-SCIOPS,SCIOPS,DOC/NOAA/NESDIS/NCDC,Not provided,dif
C1214591164-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif10
C1214585938-SCIOPS,SCIOPS,JP/AFFN/FISHERIES,Not provided,dif
C1214607144-SCIOPS,SCIOPS,USDA/FS/NCRS,Not provided,dif
C1359236409-SCIOPS,SCIOPS,DOC/NOAA/NESDIS/NCDC,Not provided,dif
C1214586984-SCIOPS,SCIOPS,MBG,Not provided,dif
C1214136161-SCIOPS,SCIOPS,DHHS/NIH/NLM/NCBI/GB,Not provided,dif
C1214588751-SCIOPS,SCIOPS,DOI/USGS/GD/PUBS/WR/GEOPUBS,Not provided,dif
C1214621708-SCIOPS,SCIOPS,DOI/USGS/CMG/WHSC,Not provided,dif
C1214612081-SCIOPS,SCIOPS,COLUMBIA/LDEO,Not provided,dif
C1214596705-SCIOPS,SCIOPS,USAP/DCC,Not provided,dif
C1214586735-SCIOPS,SCIOPS,IOBIS/OBIS-SEAMAP,Not provided,dif
C1221440138-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214614007-SCIOPS,SCIOPS,OR/ODFW/NRIMP,Not provided,dif
C1214591559-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214585826-SCIOPS,SCIOPS,DOE/ORNL/ESD/CDIAC,January 2000,dif
C1214422312-SCIOPS,SCIOPS,DOC/NOAA/NOS/NGS,Not provided,dif
C1214601124-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214603409-SCIOPS,SCIOPS,UNFCCC,Not provided,dif
C1214586885-SCIOPS,SCIOPS,UKS/BINHM/PALEOBOT,Not provided,dif
C1214592950-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214613284-SCIOPS,SCIOPS,COLUMBIA/LDEO,Not provided,dif
C1214594484-SCIOPS,SCIOPS,UK/NERC/BAS/PDC,Not provided,dif
C1214589770-SCIOPS,SCIOPS,UNEP/ROAP,Not provided,dif
C1214598264-SCIOPS,SCIOPS,CEREGE,Not provided,dif
C1214608004-SCIOPS,SCIOPS,UMD/GLCF,Not provided,dif
C1214607887-SCIOPS,SCIOPS,USDA/NASS,Not provided,dif
C1214615446-SCIOPS,SCIOPS,CA/NRCAN/ESS/GSC,Not provided,dif
C1214600464-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214603832-SCIOPS,SCIOPS,CALTECH/SRL/ACE,Not provided,dif
C1214611811-SCIOPS,SCIOPS,UN/CARTO,Not provided,dif
C1214584805-SCIOPS,SCIOPS,DOE/ORNL/ESD/CDIAC,Not provided,dif
C1214586180-SCIOPS,SCIOPS,CA/EC/MSC,Not provided,dif
C1214584807-SCIOPS,SCIOPS,DOE/ORNL/ESD/CDIAC,Not provided,dif
C1214593056-SCIOPS,SCIOPS,UEA/SES/SOLAS,Not provided,dif
C1214613088-SCIOPS,SCIOPS,INBIO,Not provided,dif
C1214609863-SCIOPS,SCIOPS,UMD/GLCF,Not provided,dif
C1214603300-SCIOPS,SCIOPS,UN/FAO/FAOSTAT,Not provided,dif
C1214609010-SCIOPS,SCIOPS,PHOTOSAT,Not provided,dif
C1214591991-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214613187-SCIOPS,SCIOPS,DOI/USGS/CMG/WHSC,Not provided,dif
C1214055008-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214591696-SCIOPS,SCIOPS,MA/CZM,Not provided,dif
C1214599568-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214585505-SCIOPS,SCIOPS,LSC/METEO,Not provided,dif
C1214587150-SCIOPS,SCIOPS,UNEP/DEWA,Not provided,dif
C1214603979-SCIOPS,SCIOPS,DOI/USGS/BRD/NWRC,Not provided,dif
C1214613259-SCIOPS,SCIOPS,DOI/USGS/WRD/GIS,Not provided,dif
C1214608831-SCIOPS,SCIOPS,AR/CDA,Not provided,dif
C1214584746-SCIOPS,SCIOPS,DOD/USAF/AFCCC,Not provided,dif
C1214599629-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214608091-SCIOPS,SCIOPS,CA/NRCAN/CFS/PFC,Not provided,dif
C1214592022-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214053512-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214611639-SCIOPS,SCIOPS,AR/CDA,Not provided,dif
C1214586623-SCIOPS,SCIOPS,DE/GFZ/ISDC,9.0,dif
C1214603720-SCIOPS,SCIOPS,USAP/DCC,Not provided,dif
C1214602552-SCIOPS,SCIOPS,MIT/DEAPS/IL,Not provided,dif
C1214612522-SCIOPS,SCIOPS,DOI/USGS/GD/PUBS/WR/GEOPUBS,Version 1.0,dif
C1214591100-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214603436-SCIOPS,SCIOPS,UNFCCC,Not provided,dif
C1214621931-SCIOPS,SCIOPS,DOI/USGS/PUBS/ER/PW/OFS,Not provided,dif
C1214614131-SCIOPS,SCIOPS,IL/DNR/GS,1.0,dif
C1214590985-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214608239-SCIOPS,SCIOPS,CA/NRCAN/CFS/GLFC,Not provided,dif
C1214420842-SCIOPS,SCIOPS,DOC/NOAA/NMFS/SWFSC,Not provided,dif
C1214603696-SCIOPS,SCIOPS,UMICH/LSA/EARTH,Not provided,dif
C1214615347-SCIOPS,SCIOPS,CL/INACH/CENDA,Not provided,dif
C1214602367-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214586070-SCIOPS,SCIOPS,JP/CRL,Not provided,dif
C1214584931-SCIOPS,SCIOPS,IGBP/IGAC/GEIA,Version 1,dif
C1214584289-SCIOPS,SCIOPS,UCAR/NCAR/EOL/CODIAC,Not provided,dif
C1214587323-SCIOPS,SCIOPS,COLUMBIA/LDEO/MGDS,Not provided,dif
C1214584869-SCIOPS,SCIOPS,"WDC/METEOROLOGY, OBNINSK",Not provided,dif
C1214605278-SCIOPS,SCIOPS,UNEP/DEWA/GRID-EUROPE,Not provided,dif
C1214155500-SCIOPS,SCIOPS,ICSU/SCAR/SCAR-MARBIN,Not provided,dif
C1214591706-SCIOPS,SCIOPS,MA/CZM,Not provided,dif
C1214604161-SCIOPS,SCIOPS,DOI/USGS/PUBS/ER/PW/DDS,Not provided,dif
C1214621339-SCIOPS,SCIOPS,EPA/OAR/OAQPS,Not provided,dif
C1214607380-SCIOPS,SCIOPS,NASA/GSFC/SED/ESD/GISS,Not provided,dif
C1221440631-SCIOPS,SCIOPS,NL/RIVM,Not provided,dif
C1214608684-SCIOPS,SCIOPS,NASA/GSFC/SED/ESD/LA/MAPB,Not provided,dif
C1214600266-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214593856-SCIOPS,SCIOPS,DOI/USGS/SESC/SOFIA,Not provided,dif
C1214430591-SCIOPS,SCIOPS,DOC/NOAA/OAR/ESRL/PSD/ETL,Not provided,dif
C1214593944-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214594518-SCIOPS,SCIOPS,UK/NERC/BAS/PDC,Not provided,dif
C1214613505-SCIOPS,SCIOPS,DOI/USGS/BRD/LSC,Not provided,dif
C1214586229-SCIOPS,SCIOPS,MY/MARC,Not provided,dif
C1214603968-SCIOPS,SCIOPS,DOI/USGS/BRD/PWRC,Not provided,dif
C1214055084-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214584449-SCIOPS,SCIOPS,NASA/GSFC/SSDOO/NSSDCA,Not provided,dif
C1214584942-SCIOPS,SCIOPS,DOC/NIST,Not provided,dif
C1214421021-SCIOPS,SCIOPS,DOC/NOAA/NOS/CO-OPS,Not provided,dif
C1214603731-SCIOPS,SCIOPS,USAP/DCC,Not provided,dif
C1214612955-SCIOPS,SCIOPS,DOI/USGS/WRD/GIS,1.1,dif
C1214613307-SCIOPS,SCIOPS,COLUMBIA/LDEO,Not provided,dif
C1214608509-SCIOPS,SCIOPS,UMD/GLCF,1.0,dif
C1214613024-SCIOPS,SCIOPS,NWRA,Not provided,dif
C1214608435-SCIOPS,SCIOPS,DOE/ORNL/ESD/CDIAC,Not provided,dif
C1214155294-SCIOPS,SCIOPS,IAI-DIS,Not provided,dif
C1214600130-SCIOPS,SCIOPS,CRED,Not provided,dif
C1214603843-SCIOPS,SCIOPS,DOI/BLM/AFS,Not provided,dif
C1214154914-SCIOPS,SCIOPS,LTER/NWT,Not provided,dif
C1214586748-SCIOPS,SCIOPS,IOBIS/OBIS-SEAMAP,Not provided,dif
C1214591498-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214586056-SCIOPS,SCIOPS,BE/VLIZ,1,dif
C1214612043-SCIOPS,SCIOPS,COLUMBIA/LDEO,Not provided,dif
C1214615435-SCIOPS,SCIOPS,CA/NRCAN/ESS/GSC/ATL,Not provided,dif
C1214591881-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214426961-SCIOPS,SCIOPS,DOC/NOAA/OAR/ARL/ATDD,Not provided,dif
C1214608040-SCIOPS,SCIOPS,UMD/GLCF,Not provided,dif
C1214595119-SCIOPS,SCIOPS,COLUMBIA/LDEO/MGDS,Not provided,dif
C1214613099-SCIOPS,SCIOPS,DOI/USGS/PUBS/ER/PW/OFS,1.0,dif
C1214055329-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214603498-SCIOPS,SCIOPS,UC-BERKELEY/MVZ,Not provided,dif
C1214615497-SCIOPS,SCIOPS,CA/NRCAN/ESS/GC/CCRS/GEO,Not provided,dif
C1214603054-SCIOPS,SCIOPS,CRED,Not provided,dif
C1214594914-SCIOPS,SCIOPS,RUG/ARTIC,Not provided,dif
C1214155254-SCIOPS,SCIOPS,IAI-DIS,Not provided,dif
C1214422291-SCIOPS,SCIOPS,IOBIS,Not provided,dif
C1214155441-SCIOPS,SCIOPS,IAI,preliminary,dif
C1214620961-SCIOPS,SCIOPS,IT/INGV,Not provided,dif
C1214587149-SCIOPS,SCIOPS,CN/NADC,Not provided,dif
C1214610410-SCIOPS,SCIOPS,USDA/NASS,Not provided,dif
C1214427191-SCIOPS,SCIOPS,DOC/NOAA/OAR/ESRL/GMD/CCGG,Not provided,dif
C1214055271-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1359253046-SCIOPS,SCIOPS,DOC/NOAA/NESDIS/NCDC,Not provided,dif
C1214608671-SCIOPS,SCIOPS,COLUMBIA/LDEO/IRI/CDL,Not provided,dif
C1214610559-SCIOPS,SCIOPS,"WDC/METEOROLOGY, OBNINSK",Not provided,dif
C1214614799-SCIOPS,SCIOPS,DOI/USGS/PUBS/ER/PW/OFS,Not provided,dif
C1214610939-SCIOPS,SCIOPS,UK/NERC/PML,Not provided,dif
C1214173184-SCIOPS,SCIOPS,CIP,Not provided,dif
C1214610768-SCIOPS,SCIOPS,EPA/PNW,Not provided,dif
C1214610632-SCIOPS,SCIOPS,UNAVCO,Not provided,dif
C1214600390-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214422215-SCIOPS,SCIOPS,DOC/NOAA/NOS/NCCOS/CCMA,Not provided,dif
C1214594419-SCIOPS,SCIOPS,PRIC,Not provided,dif
C1214610953-SCIOPS,SCIOPS,UNEP/GRID-ARENDAL,Not provided,dif
C1214590958-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214587176-SCIOPS,SCIOPS,KCLUL/GEOG,Not provided,dif
C1214607539-SCIOPS,SCIOPS,RSI,Not provided,dif
C1214600291-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214584474-SCIOPS,SCIOPS,"WDC/OCEANOGRAPHY, OBNINSK",Not provided,dif
C1214608794-SCIOPS,SCIOPS,COLUMBIA/LDEO/IRI/CDL,Not provided,dif
C1214593919-SCIOPS,SCIOPS,PRBO/CADC,1.0,dif
C1214614906-SCIOPS,SCIOPS,FR/MERCATOR,Not provided,dif
C1214598301-SCIOPS,SCIOPS,NSIDC,Not provided,dif
C1214597986-SCIOPS,SCIOPS,CN/FENGYUN,Not provided,dif
C1214594433-SCIOPS,SCIOPS,BCO-DMO,Not provided,dif
C1407186968-SCIOPS,SCIOPS,NSIDC_AGDC,1,dif
C1214615190-SCIOPS,SCIOPS,DOI/USGS/GD/PUBS/WR/GEOPUBS,1.0,dif
C1214106184-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214603311-SCIOPS,SCIOPS,UN/FAO/FAOSTAT,Not provided,dif
C1214611789-SCIOPS,SCIOPS,ET,Not provided,dif
C1214598587-SCIOPS,SCIOPS,PRIC,Not provided,dif
C1214053525-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214608336-SCIOPS,SCIOPS,CA/NRCAN/CFS,Not provided,dif
C1214615374-SCIOPS,SCIOPS,NASA/GSFC/SSDOO/NSSDCA,Not provided,dif
C1214584599-SCIOPS,SCIOPS,VAISALA,Not provided,dif
C1214613604-SCIOPS,SCIOPS,ES/CSIC/MNCN,Not provided,dif
C1214585925-SCIOPS,SCIOPS,CORNELL/INSTOC,Not provided,dif
C1214593906-SCIOPS,SCIOPS,DOI/USGS/SESC/SOFIA,Not provided,dif
C1214586524-SCIOPS,SCIOPS,IOBIS,Not provided,dif
C1214602600-SCIOPS,SCIOPS,UNEP/DEWA,Not provided,dif
C1214590046-SCIOPS,SCIOPS,IT/CNR/ISE,Not provided,dif
C1214055048-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214613136-SCIOPS,SCIOPS,DOI/USGS/GD/PUBS/CR,Not provided,dif
C1214590019-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214587189-SCIOPS,SCIOPS,CN/NADC,Not provided,dif
C1214587112-SCIOPS,SCIOPS,CN/NADC,Not provided,dif
C1214153562-SCIOPS,SCIOPS,LTER/GCE,Not provided,dif
C1214589523-SCIOPS,SCIOPS,MSC,Not provided,dif
C1214591090-SCIOPS,SCIOPS,PENNSTATE/ENGR/WATER,1.0,dif
C1214614478-SCIOPS,SCIOPS,NASA/GSFC/SED/ESD/HBSL/TIS/MODIS-RRS,Not provided,dif
C1214429490-SCIOPS,SCIOPS,DOC/NOAA/OAR/ESRL/PSD/CAB,Not provided,dif
C1214137906-SCIOPS,SCIOPS,DHHS/NIH/NLM/NCBI/GB,Not provided,dif
C1214600378-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214607960-SCIOPS,SCIOPS,INFOTERRA,Not provided,dif
C1214599681-SCIOPS,SCIOPS,IT/OGS,Not provided,dif
C1214610335-SCIOPS,SCIOPS,USDA/FS/RMRS,Not provided,dif
C1214598291-SCIOPS,SCIOPS,NSIDC,Not provided,dif
C1214621535-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214612560-SCIOPS,SCIOPS,DOI/USGS/CMG/WHSC,Not provided,dif
C1214614636-SCIOPS,SCIOPS,DOI/USGS/PUBS/ER/PW/OFS,Not provided,dif
